timestamp,pod name,cpu usage (%),memory usage (%),pod status,pod restarts,ready containers,total containers,pod event type,pod event reason,pod event age,pod event source,pod event message,node name,event reason,event age,event source,event message,memory usage (mb),active memory requests (mb),memory requests (%),active memory limits (mb)emory limits utilization (%),memory usage (cache) (mb),memory usage (swap) (mb),network receive bytes,network transmit bytes,network receive packets (p/s),network transmit packets (p/s),network receive packets dropped (p/s),network transmit packets dropped (p/s),fs reads total (mb),fs writes total (mb),fs reads/writes total (mb),fs reads bytes total (mb),fs writes bytes total (mb),fs reads/writes bytes total (mb)
2024-04-14 20:00:00,recommendation,32.46,32.54,Failed,0,0,1,Critical,FailedMount,10s,kubelet,Mounting volume,node1,Failed,20m,kubelet,Resource constraint,189.48,118.5,41.99,61.88,44.83,1.33,9052.52,6233.96,3.89,11.37,4.01,1.11,4.1661,1.0897,3.0421,1.2858,0.7736,0.6087
2024-04-14 21:00:00,redis,34.31,32.5,Running,2,0,2,Normal,FailedMount,10s,kubelet,Container failed,node1,Failed,5m,kubelet,Resource constraint,311.74,113.64,49.47,45.4,49.23,8.47,4324.89,1782.31,3.15,3.21,0.7,2.82,0.7818,0.4936,5.5114,0.1749,1.4883,0.729
2024-04-14 22:00:00,frontend,15.02,56.39,Unknown,2,1,2,Normal,Scheduled,10s,kubelet,Mounting volume,node3,Started,5m,kubelet,Volume detached,199.68,139.13,32.42,25.59,31.06,2.84,9570.64,1744.73,1.56,1.05,3.26,1.78,0.7847,1.4268,2.4653,1.6986,2.9916,0.2578
2024-04-14 23:00:00,frontend,1.24,52.09,Pending,1,0,1,Critical,BackOff,1m,kubelet,Mounting volume,node2,Failed,20m,api-server,Resource constraint,186.58,58.09,74.44,41.67,11.3,7.85,8998.81,7320.98,9.25,1.89,3.31,2.07,2.9038,2.575,1.4129,1.161,0.3311,3.031
2024-04-15 00:00:00,frontend,19.09,19.12,Running,0,1,2,Warning,FailedMount,10s,scheduler,Container failed,node2,Started,10m,api-server,Volume detached,248.4,90.1,51.34,47.77,30.61,0.86,5427.38,3509.94,19.73,6.74,4.97,0.87,0.3496,1.0432,1.9455,1.6938,0.781,2.7973
2024-04-15 01:00:00,frontend,16.4,28.4,Failed,2,0,2,Warning,Scheduled,10s,scheduler,Container failed,node3,Failed,5m,kubelet,Node not ready,167.85,167.53,52.13,25.61,9.45,6.16,9100.3,2374.09,14.51,9.74,3.17,0.61,2.22,0.7224,1.948,0.6221,2.0924,0.1336
2024-04-15 02:00:00,recommendation,7.52,16.68,Failed,3,1,2,Normal,Killing,5m,controller,Container failed,node3,Evicted,10m,api-server,Node not ready,347.15,146.3,71.7,28.15,46.64,6.44,9143.8,1395.53,15.35,8.38,0.57,1.25,4.8446,2.3823,5.9345,1.8497,2.7345,3.6378
2024-04-15 03:00:00,frauddetection,34.86,71.63,Pending,4,0,1,Normal,BackOff,30s,controller,Mounting volume,node2,Evicted,10m,kubelet,Volume detached,385.22,179.09,19.01,68.12,32.82,3.92,1336.72,1569.48,14.32,4.21,3.36,2.17,0.9197,3.3576,1.7216,1.6399,1.6989,3.8195
2024-04-15 04:00:00,frauddetection,49.63,52.32,Failed,3,1,1,Warning,FailedMount,10m,scheduler,Container failed,node3,Evicted,20m,api-server,Resource constraint,69.38,90.5,20.85,53.08,49.78,1.64,4869.41,4862.68,4.46,8.08,3.02,1.72,0.7017,2.4107,0.7601,0.4698,0.8582,2.3255
2024-04-15 05:00:00,redis,38.26,33.41,Failed,0,1,1,Critical,Scheduled,5m,controller,Container failed,node1,Failed,10m,api-server,Node not ready,288.03,77.07,78.92,54.68,24.24,2.55,7979.68,4217.38,17.78,9.76,0.95,2.69,2.2551,2.3271,3.241,1.9581,1.6386,3.6145
2024-04-15 06:00:00,redis,41.85,38.1,Failed,2,0,1,Critical,FailedMount,10s,controller,Mounting volume,node2,Failed,10m,api-server,Volume detached,319.25,173.88,10.75,25.67,8.85,7.97,6131.93,7450.13,8.95,6.38,2.5,2.44,2.8598,0.0127,5.7501,0.9819,2.7633,3.5279
2024-04-15 07:00:00,redis,18.6,24.06,Unknown,1,1,1,Critical,BackOff,1m,scheduler,Pod scheduled,node1,Started,20m,api-server,Node not ready,207.54,171.39,39.14,39.01,29.16,8.59,4605.32,4652.91,8.98,3.46,1.58,1.05,4.0966,1.9306,2.9759,0.9849,1.5138,2.7411
2024-04-15 08:00:00,frauddetection,27.45,54.74,Failed,0,0,1,Warning,BackOff,30s,scheduler,Mounting volume,node2,Evicted,20m,kubelet,Volume detached,361.1,108.99,54.01,51.24,43.5,1.9,4978.61,7960.48,18.55,7.73,4.09,1.21,2.7903,0.6593,3.2339,1.311,1.2436,3.0623
2024-04-15 09:00:00,redis,4.41,26.94,Pending,0,1,2,Warning,Scheduled,10s,scheduler,Pod scheduled,node3,Started,5m,kubelet,Volume detached,348.96,66.2,24.07,65.66,32.34,6.1,9064.66,4209.26,14.94,13.81,1.62,0.18,0.7715,1.1023,1.749,1.24,2.2591,1.4783
2024-04-15 10:00:00,frauddetection,15.65,40.56,Unknown,1,1,1,Normal,FailedMount,10m,controller,Container failed,node3,Evicted,5m,api-server,Volume detached,146.5,20.34,53.86,63.82,40.42,8.43,2526.45,3709.76,14.02,9.58,0.98,1.56,3.898,0.944,2.1483,1.8081,2.2722,1.5854
2024-04-15 11:00:00,recommendation,40.64,18.6,Failed,4,1,2,Normal,FailedMount,1m,scheduler,Pod scheduled,node2,Evicted,5m,kubelet,Resource constraint,370.53,39.51,39.19,81.34,31.54,6.67,3649.7,7548.72,12.71,12.77,3.39,1.68,1.089,0.1195,2.2274,0.2032,2.6481,3.9776
2024-04-15 12:00:00,redis,16.53,18.81,Unknown,2,1,1,Critical,Killing,10s,controller,Mounting volume,node1,Started,5m,kubelet,Resource constraint,330.19,24.03,70.62,22.02,8.68,9.55,4683.4,5676.6,6.13,13.08,3.79,0.28,4.752,0.9324,3.1841,0.6549,2.0449,3.5619
2024-04-15 13:00:00,frontend,5.57,18.45,Pending,4,1,2,Critical,BackOff,10m,controller,Mounting volume,node3,Evicted,20m,kubelet,Node not ready,97.69,165.13,46.38,25.8,27.61,3.34,1861.65,587.6,18.52,10.08,2.5,0.88,3.3983,3.8655,4.9519,0.1981,1.7947,2.1556
2024-04-15 14:00:00,frontend,15.79,72.89,Running,2,0,2,Critical,BackOff,5m,kubelet,Pod scheduled,node3,Started,5m,api-server,Resource constraint,162.05,174.09,60.1,82.81,34.5,6.44,3239.71,598.13,13.86,13.84,1.29,1.37,4.3527,2.5569,2.7756,1.3156,2.3356,3.6402
2024-04-15 15:00:00,frontend,30.17,70.24,Unknown,4,0,1,Warning,FailedMount,5m,controller,Mounting volume,node3,Evicted,5m,api-server,Volume detached,318.08,22.22,65.57,19.95,33.1,1.72,7411.15,7842.72,2.4,6.66,1.66,2.97,3.5856,0.44,5.7269,0.0248,1.5395,1.372
2024-04-15 16:00:00,frontend,14.04,53.49,Running,4,0,2,Critical,FailedMount,30s,kubelet,Container failed,node3,Started,10m,kubelet,Volume detached,144.0,145.87,58.41,68.92,12.3,6.83,5676.3,2291.8,4.78,14.87,3.36,0.49,1.7884,1.2047,1.1308,0.4703,2.5353,1.6169
2024-04-15 17:00:00,frauddetection,48.11,16.5,Pending,2,0,2,Normal,Killing,10m,controller,Container failed,node1,Evicted,20m,kubelet,Node not ready,111.9,135.74,72.48,71.17,29.99,9.03,7368.94,7590.57,6.52,2.64,3.06,0.8,0.6407,1.0978,1.5392,0.9325,2.1147,0.4337
2024-04-15 18:00:00,frontend,7.02,33.95,Unknown,3,0,2,Warning,BackOff,30s,kubelet,Container failed,node2,Failed,5m,api-server,Volume detached,306.39,108.89,24.61,17.95,32.53,0.62,6855.41,3217.78,4.57,1.68,4.18,2.31,1.7556,2.3246,3.6358,1.1197,0.736,1.3454
2024-04-15 19:00:00,recommendation,25.57,70.06,Running,3,0,2,Warning,FailedMount,30s,scheduler,Container failed,node1,Failed,10m,kubelet,Volume detached,492.11,118.01,76.58,36.43,33.14,0.69,4353.83,6416.1,18.38,3.3,0.97,2.04,3.5254,1.3476,2.2427,0.2848,1.7063,0.2157
2024-04-15 20:00:00,frauddetection,45.11,23.66,Unknown,2,0,2,Critical,BackOff,1m,controller,Mounting volume,node1,Started,15m,api-server,Resource constraint,147.97,177.4,70.66,55.71,9.87,7.26,3847.02,5094.62,1.51,14.71,4.08,0.44,2.2851,3.631,2.602,0.6789,1.5605,0.1421
2024-04-15 21:00:00,frontend,17.0,43.1,Unknown,1,1,2,Warning,FailedMount,10s,kubelet,Pod scheduled,node2,Started,10m,kubelet,Node not ready,267.38,152.95,64.93,30.96,6.92,7.24,7905.99,5275.81,1.18,3.98,0.9,2.71,4.1735,2.6813,3.6635,1.1264,1.4203,2.3075
2024-04-15 22:00:00,frontend,28.2,50.6,Unknown,0,1,1,Critical,BackOff,5m,kubelet,Container failed,node2,Failed,10m,api-server,Volume detached,114.97,159.81,23.32,10.79,34.09,4.42,4531.58,6635.27,3.41,11.83,2.19,2.36,2.9934,2.1075,2.4642,1.5243,1.0345,0.5056
2024-04-15 23:00:00,frauddetection,12.26,5.19,Unknown,3,1,1,Warning,FailedMount,1m,scheduler,Mounting volume,node3,Evicted,10m,api-server,Resource constraint,56.11,190.8,24.77,26.06,46.64,8.66,6981.05,2753.33,4.9,4.34,3.96,2.42,4.6791,1.5299,5.3556,1.5062,0.8806,0.75
2024-04-16 00:00:00,redis,27.73,19.04,Pending,2,1,2,Critical,Scheduled,5m,kubelet,Container failed,node1,Failed,10m,kubelet,Resource constraint,180.86,103.58,24.34,22.27,12.29,9.45,6962.68,2017.09,7.99,6.77,0.3,2.37,2.8748,2.3307,0.7093,0.2386,0.0287,1.0978
2024-04-16 01:00:00,recommendation,13.16,27.05,Failed,3,1,2,Warning,BackOff,10s,controller,Container failed,node3,Evicted,20m,api-server,Volume detached,483.77,174.24,38.67,38.05,14.56,1.68,3108.73,717.75,4.8,2.01,2.88,0.67,2.5734,2.0988,0.3865,0.3967,0.2348,3.3203
2024-04-16 02:00:00,recommendation,43.84,69.61,Unknown,3,0,2,Critical,FailedMount,10m,kubelet,Pod scheduled,node2,Failed,15m,kubelet,Node not ready,189.28,186.53,48.51,82.91,28.27,2.43,6665.4,6949.58,17.78,13.36,2.2,2.85,0.5014,0.7348,2.9341,1.4344,0.5763,1.363
2024-04-16 03:00:00,redis,12.35,22.32,Pending,3,1,1,Critical,FailedMount,30s,scheduler,Container failed,node1,Started,5m,api-server,Volume detached,226.47,85.04,17.1,81.91,24.21,3.52,6241.17,691.6,7.9,10.17,2.1,1.92,0.7352,3.3548,0.3881,1.0072,2.1315,2.0827
2024-04-16 04:00:00,frontend,46.36,51.09,Unknown,2,0,1,Critical,Killing,10s,kubelet,Container failed,node3,Evicted,15m,kubelet,Node not ready,318.31,193.44,65.56,44.29,40.19,6.3,1451.43,1054.2,16.62,14.08,0.69,1.1,2.9917,0.4662,5.2306,1.9978,0.595,1.7286
2024-04-16 05:00:00,redis,5.12,64.05,Failed,1,1,1,Critical,FailedMount,10s,kubelet,Mounting volume,node2,Failed,5m,api-server,Node not ready,167.65,84.34,12.8,25.31,40.26,5.23,2984.65,1576.17,8.45,10.54,0.61,1.04,4.1767,3.3178,2.6028,0.3519,2.9253,2.231
2024-04-16 06:00:00,frontend,29.56,68.08,Running,4,1,1,Critical,Killing,5m,scheduler,Mounting volume,node1,Started,5m,api-server,Volume detached,264.96,195.2,39.94,89.48,20.58,3.28,7690.64,2740.93,12.52,4.83,0.45,1.21,2.281,3.6089,4.2401,0.6389,1.2877,3.078
2024-04-16 07:00:00,frontend,0.58,66.84,Running,1,0,1,Warning,Killing,10m,scheduler,Container failed,node2,Failed,20m,kubelet,Node not ready,259.16,126.75,65.31,36.51,30.34,0.13,7020.82,6949.34,10.88,12.13,2.05,0.86,4.0543,1.1801,2.5222,0.9117,2.5459,0.4479
2024-04-16 08:00:00,frauddetection,39.51,12.13,Unknown,2,0,2,Critical,FailedMount,10m,scheduler,Container failed,node3,Failed,5m,kubelet,Volume detached,92.65,25.56,61.4,33.75,26.83,7.59,8405.49,4227.11,13.38,6.67,4.46,0.4,1.6421,3.9998,5.7095,0.2799,2.8935,0.7278
2024-04-16 09:00:00,recommendation,11.29,38.33,Failed,3,0,1,Normal,Killing,5m,kubelet,Mounting volume,node3,Failed,15m,kubelet,Volume detached,413.79,122.79,24.71,31.51,13.74,7.42,6331.01,7430.75,5.31,9.11,1.2,0.99,3.808,2.724,2.8962,1.1931,2.4757,3.5311
2024-04-16 10:00:00,frauddetection,33.59,67.22,Running,2,1,2,Critical,Killing,5m,scheduler,Mounting volume,node3,Started,10m,kubelet,Node not ready,446.58,160.35,52.7,58.05,28.88,5.27,9913.7,2228.87,16.57,7.61,0.77,2.3,4.5972,2.1242,1.1903,0.9951,0.4856,2.4162
2024-04-16 11:00:00,recommendation,41.14,18.13,Failed,3,0,1,Warning,Killing,5m,controller,Mounting volume,node1,Failed,20m,kubelet,Resource constraint,437.36,29.82,45.76,25.14,6.04,3.46,5541.33,5346.09,2.92,4.61,2.61,2.83,0.9808,3.1896,4.1028,0.3149,2.7852,0.5757
2024-04-16 12:00:00,frauddetection,42.44,31.5,Failed,2,0,1,Critical,FailedMount,10m,scheduler,Pod scheduled,node3,Started,5m,kubelet,Resource constraint,438.56,180.1,58.23,30.11,35.29,9.36,1898.93,6458.54,16.77,13.46,2.79,1.93,1.7858,0.0591,1.7543,0.8014,1.6289,1.6924
2024-04-16 13:00:00,recommendation,8.15,72.41,Pending,4,0,1,Warning,Killing,10m,controller,Mounting volume,node1,Failed,15m,kubelet,Volume detached,460.12,152.99,47.84,74.18,22.95,5.47,2474.52,5773.55,3.3,1.02,0.24,2.5,0.9839,2.4838,1.1206,0.6352,2.9585,1.6251
2024-04-16 14:00:00,frauddetection,14.79,49.23,Running,3,1,2,Critical,FailedMount,10m,scheduler,Mounting volume,node3,Failed,20m,kubelet,Resource constraint,473.76,192.58,59.84,24.15,17.65,4.01,7181.05,2909.7,10.54,4.06,2.85,0.94,0.9731,0.5965,3.4643,0.9942,1.8292,1.6821
2024-04-16 15:00:00,redis,16.0,55.61,Unknown,4,0,2,Normal,Scheduled,1m,controller,Pod scheduled,node1,Started,20m,kubelet,Resource constraint,414.72,104.41,20.75,89.92,49.85,7.63,6344.59,2363.49,3.7,5.62,1.64,1.83,0.4773,3.0938,5.765,1.7243,0.6402,0.9135
2024-04-16 16:00:00,redis,32.15,19.45,Unknown,4,0,2,Warning,Killing,10s,kubelet,Container failed,node1,Evicted,20m,kubelet,Resource constraint,86.84,143.53,73.69,34.14,5.3,1.76,8408.59,2940.63,1.21,11.39,2.79,1.37,4.2263,3.92,5.2315,0.3028,1.8292,0.2401
2024-04-16 17:00:00,redis,24.88,8.83,Failed,1,0,2,Normal,BackOff,30s,scheduler,Container failed,node3,Evicted,5m,kubelet,Node not ready,290.84,155.78,32.74,62.46,14.2,1.43,6437.5,663.5,7.16,5.15,1.35,0.04,2.6185,1.6794,5.1259,1.5571,1.5967,3.2976
2024-04-16 18:00:00,redis,26.39,15.82,Running,4,0,2,Normal,BackOff,30s,controller,Container failed,node2,Failed,10m,api-server,Node not ready,420.37,63.98,72.43,71.24,7.37,9.46,9601.78,7655.48,16.38,3.51,4.02,2.45,4.4836,3.0721,3.044,1.6076,1.5649,0.1531
2024-04-16 19:00:00,frauddetection,11.57,9.52,Unknown,2,1,2,Warning,Scheduled,10s,controller,Pod scheduled,node3,Started,10m,api-server,Node not ready,186.9,71.99,12.56,26.75,47.91,4.75,3403.21,4888.27,6.83,13.5,1.26,0.4,1.2288,3.9335,0.3768,0.9008,1.3592,1.1648
2024-04-16 20:00:00,redis,31.36,39.04,Running,0,0,1,Normal,BackOff,30s,scheduler,Container failed,node1,Started,15m,kubelet,Volume detached,356.61,176.97,77.75,73.32,32.61,7.2,7511.2,5749.96,19.73,3.77,1.31,2.62,0.955,0.723,2.5216,0.236,1.9377,3.25
2024-04-16 21:00:00,frauddetection,20.9,35.3,Pending,2,1,2,Critical,BackOff,1m,kubelet,Container failed,node1,Failed,20m,kubelet,Node not ready,403.55,182.27,14.79,63.54,18.36,1.43,5065.71,5145.27,4.06,14.29,4.47,2.66,0.4651,2.5704,5.6833,0.0059,0.2777,2.9245
2024-04-16 22:00:00,frontend,13.23,15.51,Pending,2,0,2,Warning,Killing,10m,controller,Pod scheduled,node2,Failed,10m,api-server,Volume detached,285.64,179.75,56.58,32.59,27.49,1.01,4147.92,5056.76,17.68,9.3,1.83,1.67,4.7464,0.7804,0.4477,1.9521,0.1818,1.0612
2024-04-16 23:00:00,frontend,17.78,4.87,Failed,4,0,1,Warning,BackOff,1m,controller,Pod scheduled,node1,Failed,10m,kubelet,Volume detached,92.76,149.84,15.75,38.3,28.06,7.26,4210.71,6377.21,14.2,9.3,2.82,0.07,0.5627,1.5222,3.8043,1.391,0.3236,0.1252
2024-04-17 00:00:00,redis,12.08,31.84,Failed,4,0,2,Critical,FailedMount,10s,controller,Mounting volume,node1,Started,5m,api-server,Volume detached,269.8,129.89,17.73,87.0,8.7,4.55,9601.95,1576.99,19.55,6.43,0.84,2.72,1.7314,3.2718,5.8885,1.7748,0.5979,3.5654
2024-04-17 01:00:00,frauddetection,47.28,46.33,Pending,0,0,2,Warning,Scheduled,10m,kubelet,Container failed,node3,Failed,15m,api-server,Node not ready,136.99,92.48,74.0,47.8,29.33,1.79,8976.21,2144.63,5.66,11.45,4.59,2.59,0.088,3.8363,0.4213,1.4617,0.8846,2.887
2024-04-17 02:00:00,frontend,46.4,53.2,Running,0,0,1,Critical,BackOff,1m,kubelet,Container failed,node2,Evicted,5m,kubelet,Node not ready,66.46,199.39,40.82,44.27,31.81,1.17,6152.41,6219.47,8.69,5.68,1.08,2.9,2.1637,3.719,1.7704,0.3485,1.6206,2.348
2024-04-17 03:00:00,frontend,13.72,60.92,Running,2,0,2,Normal,Killing,10s,scheduler,Mounting volume,node1,Started,5m,kubelet,Volume detached,440.89,85.09,10.43,51.6,15.27,3.73,7206.43,604.44,7.96,9.4,4.31,0.6,4.2654,0.5058,2.6036,0.5523,0.8644,0.2194
2024-04-17 04:00:00,frauddetection,44.28,49.73,Unknown,3,1,2,Critical,FailedMount,10s,controller,Pod scheduled,node2,Evicted,20m,kubelet,Node not ready,150.82,97.59,31.38,51.25,41.75,3.24,7913.29,2597.89,12.41,9.07,3.22,0.61,3.7138,3.1134,5.3355,0.4109,2.5899,2.963
2024-04-17 05:00:00,frauddetection,34.42,8.46,Unknown,4,0,2,Critical,FailedMount,1m,kubelet,Mounting volume,node3,Failed,15m,api-server,Node not ready,134.09,126.63,53.91,21.07,20.91,6.1,8715.42,2567.21,18.23,14.8,2.21,2.06,4.3326,3.0272,3.6228,1.4126,0.308,0.6787
2024-04-17 06:00:00,recommendation,33.93,35.32,Failed,2,0,1,Critical,Scheduled,5m,scheduler,Mounting volume,node2,Failed,15m,kubelet,Node not ready,324.09,99.28,36.66,73.22,8.84,0.18,3037.45,6705.19,18.58,6.13,0.16,0.38,3.4399,3.8388,1.1476,0.2761,1.4441,1.6613
2024-04-17 07:00:00,frauddetection,0.87,62.61,Unknown,0,1,1,Critical,FailedMount,10m,kubelet,Container failed,node1,Failed,20m,kubelet,Node not ready,388.34,172.44,62.81,63.01,36.25,3.55,8594.37,1371.54,18.09,14.99,0.14,1.47,2.3048,0.0731,5.1179,0.7417,1.2108,0.6891
2024-04-17 08:00:00,redis,44.9,35.99,Pending,0,0,1,Normal,BackOff,30s,kubelet,Pod scheduled,node1,Evicted,15m,kubelet,Node not ready,426.31,185.32,31.24,88.93,40.14,2.76,8577.85,3196.1,7.12,12.13,3.48,2.68,4.989,3.6435,4.5069,0.4041,1.8047,3.4822
2024-04-17 09:00:00,frauddetection,9.75,48.51,Failed,4,0,2,Warning,Killing,1m,kubelet,Pod scheduled,node2,Started,10m,kubelet,Volume detached,281.67,147.39,21.55,67.56,14.08,2.37,8603.42,1147.62,16.2,7.98,4.72,2.05,4.5121,0.7219,5.5831,1.4167,0.1385,0.3463
2024-04-17 10:00:00,redis,43.93,2.94,Pending,4,0,2,Critical,Scheduled,30s,kubelet,Container failed,node3,Started,10m,api-server,Resource constraint,265.38,76.35,53.55,84.16,5.99,3.82,7222.46,1619.89,6.13,2.64,2.69,2.84,3.5473,3.2254,0.6264,0.5678,2.5944,2.5143
2024-04-17 11:00:00,redis,10.07,15.92,Unknown,0,1,1,Normal,Killing,5m,controller,Mounting volume,node3,Failed,5m,kubelet,Node not ready,420.35,145.65,25.19,50.65,15.48,9.35,4317.86,5907.9,5.42,1.61,4.95,0.17,0.8489,2.1911,5.7384,0.04,2.7449,3.1438
2024-04-17 12:00:00,recommendation,21.44,3.64,Failed,1,0,2,Critical,Scheduled,10s,scheduler,Container failed,node2,Evicted,15m,kubelet,Node not ready,108.98,154.19,55.74,56.45,5.66,3.1,1398.18,3969.31,18.21,6.36,3.3,2.4,1.3806,0.5226,2.0393,1.8832,1.13,0.1405
2024-04-17 13:00:00,frauddetection,20.12,15.42,Running,4,1,1,Warning,BackOff,10s,scheduler,Mounting volume,node1,Started,5m,api-server,Resource constraint,193.84,134.24,77.65,57.95,42.63,4.34,3604.58,6532.89,1.23,10.76,3.07,2.33,3.6397,2.1382,3.6984,0.6893,1.5989,0.7952
2024-04-17 14:00:00,frontend,6.32,3.45,Pending,0,1,2,Critical,FailedMount,1m,controller,Mounting volume,node3,Failed,20m,api-server,Volume detached,85.05,76.38,30.06,70.86,12.41,2.9,3308.87,3949.71,12.38,9.74,2.12,1.39,1.8079,0.9754,3.0326,1.9681,1.7014,0.3491
2024-04-17 15:00:00,redis,41.74,60.87,Running,1,0,1,Critical,BackOff,5m,kubelet,Pod scheduled,node3,Evicted,10m,api-server,Node not ready,158.1,46.08,77.88,56.03,28.93,6.88,9773.82,5459.77,13.93,13.12,2.79,0.72,2.119,1.5106,1.8519,1.4042,2.0352,1.9003
2024-04-17 16:00:00,redis,16.95,23.9,Failed,4,0,1,Normal,Killing,10s,scheduler,Container failed,node3,Failed,10m,api-server,Volume detached,364.62,85.91,43.63,55.88,42.79,6.62,2520.16,3530.75,15.23,4.72,2.53,2.34,3.082,3.5424,0.2247,1.9843,0.2876,1.8384
2024-04-17 17:00:00,frauddetection,48.84,67.94,Failed,1,1,1,Critical,FailedMount,10s,kubelet,Container failed,node3,Failed,5m,kubelet,Resource constraint,158.78,172.93,54.28,30.0,38.93,5.31,9107.01,6173.68,14.94,8.35,0.86,1.57,1.2364,2.5733,0.8203,1.0542,0.1146,3.3299
2024-04-17 18:00:00,frauddetection,1.75,44.06,Pending,4,1,2,Critical,FailedMount,5m,controller,Pod scheduled,node3,Started,15m,kubelet,Resource constraint,397.29,161.59,30.32,71.53,30.35,9.31,4262.85,4631.47,10.73,3.6,3.25,2.84,3.7123,3.4853,0.351,1.8737,0.5329,2.236
2024-04-17 19:00:00,redis,48.62,36.56,Pending,0,0,2,Warning,BackOff,1m,kubelet,Mounting volume,node3,Evicted,20m,kubelet,Resource constraint,247.86,32.9,34.55,37.85,39.34,4.66,4718.01,1551.82,8.67,11.48,3.18,2.4,4.2278,3.1112,1.911,0.4178,2.608,3.0727
2024-04-17 20:00:00,frontend,40.45,70.39,Failed,0,0,2,Normal,FailedMount,10m,kubelet,Mounting volume,node1,Failed,15m,kubelet,Volume detached,183.0,61.49,15.78,60.21,25.55,2.11,1032.16,4918.66,18.93,10.75,0.19,1.5,3.0514,0.8822,1.3748,1.4759,1.5682,2.267
2024-04-17 21:00:00,frontend,17.32,7.66,Unknown,1,0,2,Critical,Killing,30s,kubelet,Container failed,node1,Evicted,10m,api-server,Resource constraint,273.01,103.22,65.55,37.1,49.92,9.43,3761.95,1997.45,16.21,5.8,4.21,0.42,1.565,1.482,5.1573,1.709,1.1108,0.5237
2024-04-17 22:00:00,frontend,14.93,39.48,Failed,4,0,2,Warning,Killing,10s,scheduler,Pod scheduled,node3,Failed,10m,kubelet,Volume detached,330.51,88.91,15.85,48.27,10.62,5.97,2338.76,4572.81,9.44,13.43,3.45,2.74,3.768,1.289,1.9205,0.8851,0.4935,1.7603
2024-04-17 23:00:00,frontend,45.4,15.45,Pending,1,0,1,Normal,BackOff,10m,kubelet,Pod scheduled,node2,Started,5m,kubelet,Volume detached,75.22,153.81,49.79,82.03,48.22,1.32,8775.04,2447.65,10.74,1.37,2.88,0.86,1.1014,3.9423,3.0,1.9872,1.9064,3.4844
2024-04-18 00:00:00,recommendation,36.42,46.15,Running,4,0,2,Critical,Killing,10s,controller,Mounting volume,node2,Evicted,20m,api-server,Volume detached,98.58,109.28,32.26,39.97,33.01,2.33,1762.98,1266.84,18.62,2.43,3.52,1.89,4.622,2.7295,1.2894,1.7277,2.1553,0.4176
2024-04-18 01:00:00,frontend,15.6,13.41,Running,4,1,1,Normal,Killing,1m,controller,Container failed,node2,Evicted,20m,api-server,Resource constraint,238.55,197.46,49.8,76.8,15.09,6.84,8601.29,950.41,5.17,4.74,0.45,2.73,4.3872,1.1488,5.618,0.6228,2.6023,0.1628
2024-04-18 02:00:00,frontend,25.6,17.37,Pending,1,0,1,Normal,Killing,1m,kubelet,Mounting volume,node3,Failed,5m,api-server,Volume detached,450.15,155.13,75.84,63.26,49.25,6.05,7017.11,695.07,9.4,12.62,4.41,2.74,3.7211,3.1047,5.9804,1.1273,2.0665,1.4371
2024-04-18 03:00:00,frauddetection,7.51,16.22,Unknown,4,1,2,Critical,Scheduled,10s,scheduler,Mounting volume,node3,Evicted,10m,api-server,Resource constraint,443.75,68.19,40.49,76.72,46.18,5.32,3086.8,3735.25,3.49,6.11,0.19,1.93,3.1745,1.2692,3.3209,0.9696,2.9867,3.998
2024-04-18 04:00:00,redis,33.73,71.84,Unknown,3,0,1,Normal,FailedMount,5m,kubelet,Mounting volume,node2,Started,10m,api-server,Volume detached,112.19,138.12,65.71,73.31,27.4,6.99,2973.81,7208.03,9.33,4.01,3.7,0.22,3.6516,3.2801,0.6783,1.8252,0.1065,0.5947
2024-04-18 05:00:00,recommendation,19.49,1.97,Failed,1,1,1,Warning,Killing,1m,scheduler,Container failed,node1,Started,15m,kubelet,Volume detached,225.24,194.92,29.55,63.84,32.43,0.39,2327.94,564.78,17.68,5.64,0.17,2.63,2.0052,0.0419,3.5321,1.1308,0.3075,2.5278
2024-04-18 06:00:00,frontend,41.36,49.67,Failed,3,1,2,Normal,Killing,30s,controller,Mounting volume,node1,Evicted,10m,kubelet,Volume detached,90.6,189.67,33.87,25.19,22.74,9.45,4312.24,3311.99,12.96,10.8,1.49,2.93,1.65,2.4026,3.175,1.6526,2.1893,2.7875
2024-04-18 07:00:00,recommendation,27.04,31.31,Failed,2,0,1,Critical,Killing,10s,controller,Container failed,node2,Evicted,20m,kubelet,Node not ready,196.36,21.17,15.79,34.22,33.88,5.57,9663.65,3415.33,6.32,4.65,2.08,1.28,1.2841,1.3665,3.7269,0.9246,1.9582,1.4166
2024-04-18 08:00:00,recommendation,27.44,17.36,Pending,3,1,1,Critical,Killing,10s,controller,Mounting volume,node3,Evicted,15m,api-server,Volume detached,498.3,189.02,37.12,69.54,31.36,8.96,5042.25,2960.31,12.8,6.88,4.61,1.64,2.1461,2.7873,2.2611,1.5906,0.8403,0.456
2024-04-18 09:00:00,frontend,27.68,52.6,Failed,3,0,1,Warning,Scheduled,10s,controller,Mounting volume,node3,Evicted,15m,kubelet,Volume detached,168.04,192.34,57.63,51.29,18.58,8.13,7619.92,6307.45,9.43,8.79,3.35,2.39,1.1819,0.9382,2.8854,1.9671,2.9692,1.0991
